Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,22071060,"Undenatured ethyl alcohol of 80 percent vol. alcohol or higher, for nonbeverage purposes",2022,liters,48688231.00,25899028.00,6641912.00,7750051.00,69413682.00,27531587.00,29223880.00,109479354.00,8437636.00,90159128.00,119961031.00,20049598.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22072000,"Ethyl alcohol and other spirits, denatured, of any strength",2022,liters,3127298.00,3824171.00,4779796.00,4893199.00,6137075.00,4049037.00,4413230.00,4614989.00,3982852.00,3196335.00,2971915.00,3014396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082010,Pisco and singani,2022,proof liters,44222.00,19210.00,5838.00,31692.00,24132.00,18363.00,49605.00,18591.00,23500.00,37048.00,9815.00,40312.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082020,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, not over $2.38/liter",2022,proof liters,686.00,10400.00,1054.00,9907.00,151.00,4868.00,155.00,106.00,26684.00,12979.00,15058.00,33835.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082030,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, valued over $2.38 to $3.43/liter",2022,proof liters,8558.00,18228.00,67617.00,10067.00,25581.00,19220.00,54014.00,11654.00,8230.00,26252.00,4752.00,9243.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082040,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, valued over $3.43/liter",2022,proof liters,4488738.00,3946168.00,5585309.00,5800283.00,5885574.00,8158393.00,6411204.00,7673424.00,7216624.00,6286473.00,4070228.00,2564592.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082050,"Grape brandy, excluding pisco and singani, in containers over 4 liters, not over $2.38/liter",2022,proof liters,67434.00,787920.00,840816.00,441956.00,141487.00,96761.00,33671.00,0.00,0.00,0.00,0.00,83490.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082060,"Grape brandy, excluding pisco and singani, in containers over 4 liters, over $2.38/liter",2022,proof liters,47591.00,4072.00,70794.00,45001.00,48849.00,9415.00,19398.00,61100.00,6796.00,84585.00,1165.00,65498.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22083030,Irish and Scotch whiskies,2022,proof liters,9631216.00,9038490.00,10933983.00,12276834.00,14006269.00,12099431.00,9876695.00,8653980.00,12277249.00,11144260.00,9953078.00,10110127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22083060,"Whiskies, other than Irish and Scotch whiskies",2022,proof liters,8335331.00,7503116.00,9941401.00,9180727.00,10157629.00,8123295.00,9964809.00,8089051.00,8053264.00,9929557.00,6867262.00,7431067.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084020,"Rum and tafia, in containers each holding not over 4 liters, valued not over $3/proof liter",2022,proof liters,74450.00,287890.00,126458.00,146585.00,276878.00,412331.00,253680.00,192583.00,261414.00,94519.00,152431.00,69791.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084040,"Rum and tafia, in containers each holding not over 4 liters, valued over $3/proof liter",2022,proof liters,598960.00,1011895.00,1335898.00,1106436.00,1084056.00,1098944.00,1226750.00,1564517.00,1145822.00,1524316.00,1448041.00,1010346.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084060,"Rum and tafia, in containers each holding over 4 liters, valued not over $0.69/proof liter",2022,proof liters,0.00,77662.00,0.00,0.00,0.00,79239.00,0.00,0.00,0.00,0.00,46325.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084080,"Rum and tafia, in containers each holding over 4 liters, valued over $0.69/proof liter",2022,proof liters,562178.00,734906.00,1226342.00,971297.00,1055449.00,1029764.00,1091678.00,896623.00,763759.00,1046602.00,1333339.00,853649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22085000,Gin and Geneve,2022,proof liters,2591284.00,2424777.00,3686784.00,4526204.00,5020683.00,5180297.00,2919384.00,3406096.00,3925478.00,4320127.00,3337683.00,3581829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22086010,"Vodka, in containers each holding not over 4 liters, valued not over $2.05/liter",2022,proof liters,129304.00,182745.00,264815.00,221137.00,199638.00,274532.00,195861.00,144620.00,138902.00,196263.00,148300.00,386202.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22086020,"Vodka, in containers each holding not over 4 liters, valued over $2.05/liter",2022,proof liters,7956487.00,6604527.00,8349639.00,12771969.00,10597155.00,10250534.00,8952885.00,9456294.00,7704358.00,9558445.00,8410783.00,6325588.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22086050,"Vodka, in containers each holding over 4 liters",2022,proof liters,678193.00,385818.00,412584.00,773732.00,481837.00,397378.00,393997.00,564485.00,744461.00,278997.00,229219.00,112249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22087000,Liqueurs and cordials,2022,proof liters,6373121.00,6080082.00,7452441.00,7524434.00,8400911.00,7825196.00,7907731.00,8496454.00,7967168.00,7572701.00,6939071.00,6724279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089001,Aquavit,2022,proof liters,15571.00,0.00,4563.00,0.00,1589.00,4853.00,8908.00,7532.00,21037.00,3689.00,0.00,3715.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089005,"Bitters, not fit for use as beverages",2022,proof liters,767.00,20823.00,73122.00,39211.00,22.00,69947.00,214711.00,140524.00,138104.00,139676.00,38344.00,72919.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089010,"Bitters, fit for use as beverages",2022,proof liters,32768.00,35375.00,78970.00,54373.00,77009.00,73345.00,74387.00,88508.00,89483.00,59064.00,29290.00,51080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089012,"Slivovitz brandy, valued not over $3.43/liter, in containers each holding not over 4 liters",2022,proof liters,0.00,0.00,0.00,0.00,5804.00,0.00,0.00,0.00,38369.00,3281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089014,"Slivovitz brandy, valued not over $3.43/liter, in containers each holding over 4 liters",2022,proof liters,0.00,0.00,15938.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089015,"Slivovitz brandy, valued over $3.43/liter",2022,proof liters,16750.00,17678.00,14718.00,428.00,4579.00,32923.00,28134.00,5738.00,5345.00,4690.00,6657.00,13906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089020,"Brandy, except slivovitz, in containers each holding not over 4 liters, valued not over $2.38/liter",2022,proof liters,8582.00,13348.00,15049.00,13100.00,25015.00,15048.00,13209.00,21694.00,7402.00,10947.00,6480.00,1037.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089025,"Brandy, except grape brandy and slivovitz, in containers each holding not over 4 liters, valued over $2.38 but not over $3.43/liter",2022,proof liters,3722.00,12991.00,5110.00,58073.00,26403.00,32746.00,26052.00,55843.00,71321.00,34561.00,15243.00,70834.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089030,"Brandy, except grape brandy and slivovitz, in containers each holding not over 4 liters, valued over $3.43/liter",2022,proof liters,179071.00,281204.00,343713.00,204731.00,165011.00,234979.00,234338.00,195333.00,148331.00,191176.00,203320.00,229482.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089035,"Brandy, except grape brandy and slivovitz, in containers each holding over 4 liters, valued not over $2.38/liter",2022,proof liters,0.00,0.00,32728.00,0.00,5800.00,0.00,0.00,0.00,0.00,0.00,69600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089040,"Brandy, except grape brandy and slivovitz, in containers each holding over 4 liters, valued over $2.38/liter",2022,proof liters,262517.00,79382.00,260966.00,166632.00,135751.00,257953.00,151803.00,89466.00,160869.00,207549.00,166653.00,235405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089046,Kirschwasser and ratafia,2022,proof liters,0.00,0.00,0.00,0.00,0.00,7387.00,0.00,0.00,0.00,0.00,1574.00,2177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089050,"Tequila, in containers each holding not over 4 liters",2022,proof liters,11430683.00,14931207.00,17606294.00,16564337.00,18827209.00,18650431.00,18120589.00,18260253.00,15976939.00,16267917.00,16163942.00,15587127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089055,"Tequila, in containers each holding over 4 liters",2022,proof liters,4068482.00,6323843.00,5295420.00,5067126.00,6054835.00,7553044.00,7048481.00,6690273.00,7539150.00,4359803.00,4977189.00,4339701.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089071,Imitations of brandy and other spirituous beverages containing alcohol,2022,proof liters,0.00,0.00,0.00,0.00,2640.00,0.00,96.00,0.00,0.00,0.00,400.00,22066.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089072,Mescal in containers each holding not over 4 liters,2022,proof liters,335968.00,463606.00,430719.00,455749.00,523355.00,754175.00,592817.00,621525.00,513276.00,494340.00,546208.00,685436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089075,"Spirits nesoi, fit for use as beverages or for beverage purposes",2022,proof liters,1077160.00,886798.00,1656473.00,2521581.00,1564606.00,1098216.00,3701610.00,2243859.00,1572229.00,2848960.00,3302151.00,3587181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089080,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 percent vol., nesoi",2022,proof liters,406869.00,173948.00,329568.00,290424.00,276730.00,298010.00,332005.00,294878.00,164025.00,297334.00,323096.00,197954.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22090000,Vinegar and substitutes for vinegar obtained from acetic acid,2022,proof liters,7808840.00,5614096.00,7995309.00,8364286.00,7177130.00,9312582.00,6634264.00,7751424.00,6078333.00,7711251.00,7377014.00,5829371.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23011000,"Flours, meals, and pellets, of meat or meat offal unfit for human consumption; greaves (cracklings)",2022,metric tons,5477.00,5257.00,6690.00,6297.00,8524.00,7171.00,5440.00,8028.00,5840.00,8237.00,6996.00,7511.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23012000,"Flours, meals, and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption",2022,metric tons,5050.00,4618.00,7626.00,9825.00,8926.00,5347.00,7984.00,6887.00,10224.00,6793.00,6252.00,6576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23021000,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of corn (maize)",2022,metric tons,750.00,58.00,246.00,46.00,92.00,0.00,0.00,36.00,242.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23023000,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of wheat",2022,metric tons,4299.00,2123.00,16016.00,2883.00,2762.00,11310.00,3077.00,16796.00,9642.00,3177.00,11062.00,2414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23024001,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of cereals, excluding corn, rice and wheat",2022,metric tons,1492.00,2429.00,2595.00,2052.00,3205.00,2865.00,2149.00,2655.00,2817.00,3036.00,3235.00,3121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23025000,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of leguminous plants",2022,metric tons,4460.00,9882.00,4127.00,3177.00,15685.00,3378.00,13902.00,3340.00,3011.00,2496.00,5266.00,2736.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23031000,Residues of starch manufacture and similar residues,2022,metric tons,11964.00,9816.00,13000.00,11624.00,11074.00,12315.00,9446.00,11701.00,11082.00,10435.00,9853.00,8562.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23032000,"Beet-pulp, bagasse and other waste of sugar manufacture",2022,metric tons,152.00,881.00,1815.00,1123.00,352.00,389.00,458.00,547.00,923.00,59.00,326.00,639.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23033000,Brewing or distilling dregs and waste,2022,metric tons,7953.00,8373.00,12508.00,11416.00,13325.00,13948.00,14732.00,12982.00,13450.00,20855.00,18518.00,17193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23040000,"Oilcake and other solid residues, resulting from the extraction of soybean oil",2022,kilograms,35407750.00,36719799.00,32260983.00,40247541.00,60767518.00,57438769.00,52618944.00,41271200.00,47727848.00,49196332.00,46867309.00,28590131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23050000,"Oilcake and other solid residues, resulting from the extraction of peanut (ground-nut) oil",2022,kilograms,176260.00,128756.00,94574.00,98090.00,230866.00,122968.00,400118.00,234640.00,309379.00,255354.00,259311.00,104632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23061000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of cotton seeds",2022,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5435.00,86559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23062000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of linseed",2022,kilograms,499890.00,176166.00,301203.00,323288.00,204696.00,127490.00,143870.00,258670.00,189967.00,337410.00,240427.00,326438.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23063000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of sunflower seeds",2022,kilograms,0.00,94520.00,128400.00,0.00,234040.00,11537960.00,529879.00,799540.00,240140.00,356100.00,5300000.00,285890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23064100,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of low erucic acid rape or colza seeds",2022,kilograms,250756200.00,218122178.00,248503658.00,253214485.00,164858141.00,227284798.00,234345086.00,202537543.00,248998275.00,311413268.00,288717352.00,290938143.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23064900,"Oilcake and other solid residues, resulting from the extraction of vegetable fats/oils, of rape or colza seeds (other than low erucic acid)",2022,kilograms,570449.00,651594.00,344781.00,2269579.00,871789.00,1372573.00,1097317.00,6190788.00,376194.00,474404.00,1846689.00,782197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23065000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of coconut or copra",2022,kilograms,230000.00,156629.00,272781.00,45523.00,240000.00,405087.00,152641.00,167442.00,60000.00,240000.00,40000.00,80207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23069001,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, nesoi",2022,kilograms,408181.00,161980.00,393944.00,340166.00,501843.00,535716.00,445048.00,638164.00,444703.00,370050.00,519841.00,172480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23070000,Wine lees; argol,2022,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080010,"Acorns and horse-chestnuts, of a kind used in animal feeding, not elsewhere specified or included",2022,kilograms,0.00,0.00,1790.00,1508.00,908.00,1000.00,1108.00,3834.00,0.00,7467.00,2600.00,2281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080093,"Screenings, scalpings, chaff or scourings, ground or not ground of flaxseed (linseed), of a kind used in animal feeding, nesoi",2022,kilograms,83330.00,0.00,0.00,0.00,90390.00,0.00,0.00,16930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080098,"Vegetable materials and vegetable waste, vegetable residues and byproducts, of a kind used in animal feeding, nesoi",2022,kilograms,5083698.00,4803926.00,6185639.00,5907886.00,6664600.00,11698822.00,6992083.00,5959153.00,4972756.00,4335493.00,5984677.00,6433473.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080098,"Vegetable materials and vegetable waste, vegetable residues and byproducts, of a kind used in animal feeding, nesoi",2022,metric tons,0.00,0.00,0.00,133.00,266.00,532.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23091000,"Dog or cat food, put up for retail sale",2022,kilograms,28369481.00,25984119.00,33958136.00,34702594.00,38859475.00,35983324.00,30335350.00,31977009.00,35561938.00,36313035.00,30425288.00,28396753.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
