Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,29339951,Hydralazine hydrochloride,2025,kilograms,3018.00,1867.00,446.00,4617.00,5615.00,4219.00,2360.00,6312.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339953,"Aromatic or modified aromatic cardiovascular drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",2025,kilograms,10392.00,9613.00,15000.00,5247.00,11997.00,12761.00,2539.00,5392.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339955,"Aromatic or modified aromatic analgesics and certain like affecting chemicals, of heterocyclic compounds with nitrogen hetero-atom(s) only",2025,kilograms,3293.00,679.00,3050.00,700.00,0.00,1298.00,21.00,4699.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339958,Droperidol; and Imipramine hydrochloride,2025,kilograms,3.00,249.00,0.00,214.00,0.00,1530.00,0.00,474.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339961,"Aromatic/modified aromatic psychotherapeutic agents, affecting the CNS, of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",2025,kilograms,96.00,960.00,577.00,3023.00,59.00,1.00,10.00,612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339965,"Aromatic or modified aromatic anticonvulsants, hypnotics and sedatives, of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",2025,kilograms,4784.00,75.00,4569.00,155.00,582.00,1519.00,2776.00,475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339970,"Aromatic or modified aromatic drugs affecting the central nervous system, of heterocyclic compounds with nitrogen atom(s) only, nesoi",2025,kilograms,274.00,31.00,15.00,0.00,2.00,36.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339975,"Aromatic or modified aromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",2025,kilograms,4851.00,73.00,3285.00,146.00,611.00,526.00,739.00,127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339979,Aromatic or modified aromatic compounds with nitrogen hetero-atom(s) only described in additional U.S. note 3 to section VI,2025,kilograms,689206.00,731573.00,845410.00,841618.00,471852.00,964545.00,505202.00,395920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339982,"Aromatic or mod. aromatic compounds with nitrogen hetero-atom(s) only other than products described in add. U.S. note 3 to section VI, nesoi",2025,kilograms,452814.00,449961.00,380540.00,722618.00,418401.00,270004.00,614959.00,259294.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339985,"3-Amino-1,2,4-triazole",2025,kilograms,6165.00,12808.00,2.00,22524.00,0.00,16934.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339989,Hexamethyleneimine,2025,kilograms,694.00,0.00,2890.00,2.00,15.00,0.00,170.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339990,"Nonaromatic drugs of heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",2025,kilograms,8427.00,6019.00,11837.00,6041.00,6144.00,8683.00,6025.00,9122.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29339997,"Nonaromatic heterocyclic compounds with nitrogen hetero-atom(s) only, nesoi",2025,kilograms,537592.00,683841.00,744713.00,841137.00,663098.00,791115.00,464503.00,565962.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29341010,"Aromatic or modified aromatic heterocyclic compounds cont. an unfused thiazole ring, described in add. U.S. note 3 to section VI",2025,kilograms,34701.00,17017.00,3996.00,16539.00,1784.00,6217.00,19887.00,25541.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29341020,"Aromatic or modified aromatic heterocyclic compounds, nesoi, containing an unfused thiazole ring",2025,kilograms,6581.00,19803.00,12076.00,37486.00,18835.00,360.00,118198.00,38038.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29341070,"4,5-Dichloro-2-n-octyl-4-isothiazolin-3-one; thiothiamine hydrochloride; and 4 other specified chemicals",2025,kilograms,516362.00,121283.00,99484.00,107797.00,202509.00,83991.00,134996.00,171528.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29341090,Other compounds (excluding aromatic or modified aromatic) containing an unfused thiazole ring (whether or not hydrogenated) in the structure,2025,kilograms,46441.00,165949.00,203350.00,445591.00,331658.00,723670.00,726345.00,421270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342005,N-tert-Butyl-2-benzothiazolesulfenamide,2025,kilograms,1323904.00,852135.00,1058397.00,835250.00,875360.00,543680.00,595042.00,998305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342010,"2,2'-Dithiobisbenzothiazole",2025,kilograms,216400.00,274600.00,457600.00,108400.00,253600.00,214400.00,304419.00,264500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342015,2-Mercaptobenzothiazole; and N-(Oxydiethylene)benzothiazole-2-sulfenamide,2025,kilograms,200500.00,48600.00,51800.00,170300.00,144000.00,73500.00,118500.00,76928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342020,"2-Mercaptobenzothiazole, sodium salt (2-Benzothiazolethiol, sodium salt)",2025,kilograms,218540.00,1420900.00,1892540.00,1258180.00,0.00,364540.00,1011401.00,1218320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342025,"2-Amino-5,6-dichlorobenzothiazole; 2-amino-6-nitrobenzothiazole; and 2 other specified chemicals",2025,kilograms,124410.00,2000.00,118327.00,73000.00,85077.00,98000.00,147000.00,119000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342035,"Pesticides containing a benzothiazole ring-system, not further fused",2025,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342040,"Heterocyclic compounds containing a benzothiazole ring-system, not further fused, described in add. U.S. note 3 to section VI",2025,kilograms,4287.00,1018.00,442.00,261.00,24149.00,5520.00,5294.00,5150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29342080,"Other compounds containing a benzothiazole ring system (whether or not hydrogenated), not further fused",2025,kilograms,422026.00,867198.00,514171.00,599259.00,561184.00,657544.00,634612.00,835046.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29343023,"Antidepressants, tranquilizers and other pschotherapeutic agents containing a phenothiazine ring-system, not further fused",2025,kilograms,55.00,50.00,50.00,1253.00,1881.00,50.00,1001.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29343027,"Other drugs containing a phenothiazine ring system (whether or not hydrogenated), not further fused, nesoi",2025,kilograms,761.00,892.00,21.00,75.00,1277.00,50.00,516.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29343043,"Products described in add. US note 3 to section VI containing a phenothiazine ring system (whether or not hydrogenated), not further fused",2025,kilograms,7.00,100.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29343050,"Heterocyclic compounds containing a phenothiazine ring-system (whether or not hydrogenated), not further fused, nesoi",2025,kilograms,91015.00,109118.00,154821.00,144981.00,94717.00,164109.00,250155.00,282017.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349100,"Aminorex (INN), brotizolam (INN), clotiazepam (INN), cloxazolam (INN), dextromoramide (INN), and other specified INNs; salts thereof",2025,kilograms,0.00,200.00,266.00,0.00,175.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349200,"Other fentanyls and their derivatives, containing an unfused thiazole ring",2025,kilograms,19508.00,24800.00,47.00,119.00,4.00,22.00,20002.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349901,Mycophenolate mofetil,2025,kilograms,34.00,1308.00,6.00,425.00,60.00,1665.00,0.00,4092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349903,2-Acetylbenzo(b)thiophene; and 2 other specified aromatic or modified aromatic compounds,2025,kilograms,5963.00,0.00,0.00,551.00,1554.00,6834.00,423428.00,90697.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349905,"5-Amino-3-phenyl-1,2,4-thiadiazole(3-Phenyl-5-amino-1,2,4-thiadiazole); and 3 other specified aromatic/mod. aromatic heterocyclic compounds",2025,kilograms,15559.00,9705.00,11400.00,16400.00,7200.00,14600.00,6639.00,7141.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349906,"7-Nitronaphth[1,2]oxadiazole-5-sulfonic acid and its salts",2025,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,395.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349907,Ethyl 2-[4-[(6-chloro-2-benzoxazoyl)oxy]phenoxy]propanoate (Fenoxaprop- ethyl),2025,kilograms,0.00,150.00,20002.00,0.00,0.00,273.00,1.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349908,"2,5-Diphenyloxazole",2025,kilograms,5.00,52.00,0.00,12.00,5.00,2279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349909,"1,2-Benzisothiazolin-3-one",2025,kilograms,274297.00,155800.00,204903.00,132921.00,92731.00,113601.00,163100.00,88405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349911,"2-tert-Butyl-4-(2,4-dichloro-5-isopropoxyphenyl)-delta(squared)-1,3,4-oxadiazolin-5-one; Bentazon; Phosalone",2025,kilograms,17500.00,18000.00,62500.00,0.00,5000.00,18000.00,0.00,47358.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349912,"Aromatic or modified aromatic fungicides of other heterocyclic compounds, nesoi",2025,kilograms,191228.00,290436.00,387941.00,310405.00,144084.00,473398.00,771646.00,734247.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349915,"Aromatic or modified aromatic herbicides of other heterocyclic compounds, nesoi",2025,kilograms,500883.00,180879.00,340062.00,660599.00,330503.00,570258.00,389565.00,310010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349916,"Aromatic or modified aromatic insecticides of other heterocyclic compounds, nesoi",2025,kilograms,24332.00,18644.00,8036.00,20000.00,54500.00,57723.00,20866.00,6717.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349918,"Aromatic or modified aromatic pesticides nesoi, of other heterocyclic compounds, nesoi",2025,kilograms,17102.00,26056.00,420.00,64581.00,23105.00,8599.00,67217.00,8867.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349920,"Aromatic or modified aromatic photographic chemicals of other heterocyclic compounds, nesoi",2025,kilograms,0.00,0.00,854.00,4017.00,0.00,16820.00,1410.00,10572.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349930,"Aromatic or modified aromatic drugs of other heterocyclic compounds, nesoi",2025,kilograms,20171.00,14725.00,28872.00,32327.00,28303.00,43480.00,19805.00,40136.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349939,Aromatic or modified aromatic other heterocyclic compounds described in additional U.S. note 3 to section VI,2025,kilograms,80127.00,64948.00,140652.00,146216.00,164851.00,162373.00,106271.00,119226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349944,"Aromatic or modified aromatic other heterocyclic compounds, nesoi",2025,kilograms,26215.00,46515.00,87194.00,46756.00,29701.00,16282.00,80331.00,52715.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349947,"Nonaromatic drugs of other heterocyclic compounds, nesoi",2025,kilograms,175045.00,180037.00,67013.00,14557.00,12919.00,16998.00,15337.00,13944.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349970,"Morpholinethyl chloride hydrochloride; 2-methyl-2,5-dioxo-1-oxa-2-phospholan; and 1 other specified nonaromatic chemical",2025,kilograms,11536.00,33.00,15.00,4811.00,19807.00,1015.00,7000.00,3500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29349990,"Nonaromatic other heterocyclic compounds, nesoi",2025,kilograms,2504238.00,1315955.00,1635865.00,1451676.00,1233535.00,1675751.00,2308853.00,1396327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29351000,N-Methyl perfluorooctane sulfonamide,2025,kilograms,30.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29352000,N-Ethyl perfluorooctane sulfonamide,2025,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29354000,N-(2-hydroxyethyl)-N-methyl perfluorooctane sulfonamide,2025,kilograms,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29355000,Other perfluorooctane sulfonamides,2025,kilograms,17141.00,0.00,17147.00,34292.00,33680.00,17146.00,0.00,405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359006,4-Amino-6-chloro-m-benzenedisulfonamide and Methyl-4-aminobenzenesulfonylcarbamate (Asulam),2025,kilograms,4329.00,2237.00,4494.00,0.00,2362.00,823.00,4640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359010,2-Amino-N-Ethylbenzenesulfonanilide etc,2025,kilograms,68550.00,35980.00,41722.00,8165.00,18031.00,20194.00,17691.00,18000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359013,(5-[2-Chloro-4-(Trifluoromeythyl)phenoxy]-N-(Methylsulfonyl)-2-Nitrobenzamide)(fomesafen); etc,2025,kilograms,357935.00,222656.00,165505.00,232745.00,270673.00,196657.00,162502.00,329169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359015,ortho-Toluenesulfonamide,2025,kilograms,0.00,90300.00,136001.00,86000.00,51000.00,68000.00,17000.00,35500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359030,Sulfamethazine,2025,kilograms,17000.00,0.00,17000.00,30000.00,0.00,17000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359032,"Acetylsulfisoxazole; Sulfacetamide, sodium; and Sulfamethazine, sodium",2025,kilograms,39000.00,0.00,27500.00,8000.00,35325.00,13000.00,21000.00,26000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359033,"Sulfathiazole and Sulfathiazole, sodium",2025,kilograms,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359042,Salicylazosulfapyridine (Sulfasalazine); Sulfadiazine; Sulfaguanidine; Sulfamerizine; and Sulfapyridine,2025,kilograms,9000.00,9000.00,1000.00,0.00,12800.00,595.00,0.00,19000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359048,Other sulfonamides used as anti-infective agents,2025,kilograms,15000.00,14.00,1739.00,6169.00,2249.00,5299.00,1485.00,16000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359060,Other sulfonamide drugs (excluding anti-infective agents),2025,kilograms,52157.00,17942.00,31527.00,19267.00,35824.00,9987.00,11524.00,20323.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359075,"Other sulfonamides (excluding drugs, etc) of products descibed in US note 3 to section 6",2025,kilograms,708478.00,347231.00,266898.00,187384.00,538986.00,284738.00,490036.00,398032.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29359095,"Other sulfonamides, excluding drugs, excluding products described in US note 4 to section 6",2025,kilograms,265617.00,274003.00,182467.00,96105.00,117387.00,177639.00,286646.00,240098.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362100,"Vitamins A and their derivatives, unmixed, natural or synthesized",2025,kilograms,334783.00,97505.00,155545.00,182851.00,271345.00,197932.00,175231.00,110718.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362200,"Vitamin B1 (Thiamine) and its derivatives, unmixed, natural or synthesized",2025,kilograms,426093.00,265846.00,153819.00,230387.00,309105.00,159747.00,187908.00,93260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362300,"Vitamin B2 (Riboflavin) and its derivatives, unmixed, natural or synthesized",2025,kilograms,257675.00,202973.00,138696.00,198739.00,193481.00,123257.00,118046.00,123673.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362401,"Vitamin B5 (D- or DL-Pantothenic acid) and its derivatives, unmixed, natural or synthesized",2025,kilograms,988274.00,683707.00,546632.00,627901.00,387412.00,311264.00,278588.00,153054.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362500,"Vitamin B6 (Pyridoxine and related compounds with Vitamin B6 activity) and its derivatives, unmixed, natural or synthesized",2025,kilograms,177871.00,142948.00,185649.00,168313.00,72883.00,71179.00,128010.00,47387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362600,"Vitamin B12 (Cyanocobalamin and related compounds with Vitamin B12 activity) and its derivatives, unmixed, natural or synthesized",2025,kilograms,123812.00,53327.00,18900.00,69963.00,69403.00,50154.00,67445.00,41783.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,29362700,"Vitamin C (Ascorbic acid) and its derivatives, unmixed, natural or synthesized",2025,kilograms,6278560.00,6093326.00,6055734.00,7209357.00,4483344.00,2924648.00,4094087.00,1645855.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
