Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,22082020,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, not over $2.38/liter",2024,proof liters,4210.00,768.00,0.00,13689.00,745.00,823.00,617.00,858.00,1732.00,598.00,3004.00,14808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082030,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, valued over $2.38 to $3.43/liter",2024,proof liters,24668.00,2447.00,24092.00,24402.00,15435.00,14843.00,21287.00,2536.00,30402.00,12108.00,32110.00,25215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082040,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, valued over $3.43/liter",2024,proof liters,2487363.00,3347887.00,3330018.00,3218839.00,2362405.00,2717332.00,3847602.00,3026002.00,3441068.00,2928549.00,3859176.00,4741636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082050,"Grape brandy, excluding pisco and singani, in containers over 4 liters, not over $2.38/liter",2024,proof liters,25810.00,0.00,0.00,67052.00,67200.00,65338.00,67554.00,0.00,25824.00,67200.00,6600.00,462504.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22082060,"Grape brandy, excluding pisco and singani, in containers over 4 liters, over $2.38/liter",2024,proof liters,18718.00,38514.00,2162.00,18710.00,19849.00,19301.00,37847.00,25674.00,28865.00,24239.00,249.00,39021.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22083030,Irish and Scotch whiskies,2024,proof liters,10599336.00,9317193.00,7882658.00,9690522.00,10191690.00,8009987.00,8225104.00,10523845.00,8723233.00,7921977.00,11610084.00,9795280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22083060,"Whiskies, other than Irish and Scotch whiskies",2024,proof liters,7658976.00,7038994.00,8302883.00,6882590.00,5968375.00,5278147.00,5992809.00,4821243.00,5324342.00,7017199.00,6798740.00,7235955.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084020,"Rum and tafia, in containers each holding not over 4 liters, valued not over $3/proof liter",2024,proof liters,401054.00,214758.00,20478.00,221482.00,258456.00,371861.00,640245.00,71909.00,831141.00,414799.00,160341.00,649937.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084040,"Rum and tafia, in containers each holding not over 4 liters, valued over $3/proof liter",2024,proof liters,803254.00,1036810.00,1257337.00,847078.00,1020684.00,1325724.00,1090726.00,1439884.00,1057845.00,986122.00,944207.00,1264904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084060,"Rum and tafia, in containers each holding over 4 liters, valued not over $0.69/proof liter",2024,proof liters,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21211.00,0.00,4330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22084080,"Rum and tafia, in containers each holding over 4 liters, valued over $0.69/proof liter",2024,proof liters,956947.00,870866.00,1015217.00,1216448.00,928120.00,773109.00,1327625.00,762529.00,1216605.00,198044.00,1048404.00,1167264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22085000,Gin and Geneve,2024,proof liters,2987518.00,3148564.00,3391925.00,3472586.00,3663847.00,3308929.00,2890488.00,3384931.00,2870479.00,2941548.00,4415442.00,3668011.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22086010,"Vodka, in containers each holding not over 4 liters, valued not over $2.05/liter",2024,proof liters,193189.00,75705.00,228894.00,368510.00,179474.00,408754.00,291308.00,114938.00,139768.00,138385.00,272582.00,272540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22086020,"Vodka, in containers each holding not over 4 liters, valued over $2.05/liter",2024,proof liters,7145005.00,6166486.00,8133234.00,7573443.00,7744310.00,6951424.00,5937996.00,8317699.00,7109466.00,7220786.00,8153263.00,6951209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22086050,"Vodka, in containers each holding over 4 liters",2024,proof liters,104920.00,91616.00,122009.00,165985.00,186364.00,579075.00,1477232.00,1469151.00,2105378.00,2661139.00,1687690.00,2809242.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22087000,Liqueurs and cordials,2024,proof liters,7170666.00,6060949.00,6754557.00,5374769.00,5519912.00,5967456.00,6264947.00,6042941.00,7737315.00,7407713.00,9136359.00,8286523.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089001,Aquavit,2024,proof liters,4566.00,10132.00,378.00,7028.00,0.00,1514.00,12345.00,0.00,3871.00,9285.00,82.00,10357.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089005,"Bitters, not fit for use as beverages",2024,proof liters,37553.00,88299.00,17.00,300495.00,37088.00,0.00,110841.00,108686.00,11286.00,154488.00,145539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089010,"Bitters, fit for use as beverages",2024,proof liters,58996.00,33531.00,26084.00,32962.00,61064.00,57259.00,49748.00,57786.00,39251.00,42371.00,25521.00,50580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089012,"Slivovitz brandy, valued not over $3.43/liter, in containers each holding not over 4 liters",2024,proof liters,0.00,2079.00,0.00,1618.00,2273.00,0.00,9605.00,6720.00,4576.00,0.00,2172.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089014,"Slivovitz brandy, valued not over $3.43/liter, in containers each holding over 4 liters",2024,proof liters,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089015,"Slivovitz brandy, valued over $3.43/liter",2024,proof liters,6218.00,15142.00,6863.00,20947.00,6564.00,7764.00,4988.00,17749.00,5422.00,5883.00,5285.00,8546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089020,"Brandy, except slivovitz, in containers each holding not over 4 liters, valued not over $2.38/liter",2024,proof liters,936.00,1501.00,3872.00,738.00,0.00,240.00,8515.00,281.00,4838.00,8376.00,6985.00,891.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089025,"Brandy, except grape brandy and slivovitz, in containers each holding not over 4 liters, valued over $2.38 but not over $3.43/liter",2024,proof liters,5393.00,44862.00,3736.00,9063.00,22058.00,11325.00,11474.00,33745.00,0.00,8343.00,10195.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089030,"Brandy, except grape brandy and slivovitz, in containers each holding not over 4 liters, valued over $3.43/liter",2024,proof liters,216933.00,161856.00,195165.00,122864.00,101801.00,110965.00,129747.00,140071.00,122304.00,75401.00,126084.00,141897.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089035,"Brandy, except grape brandy and slivovitz, in containers each holding over 4 liters, valued not over $2.38/liter",2024,proof liters,175836.00,0.00,0.00,0.00,0.00,0.00,0.00,2313.00,43930.00,131790.00,219650.00,43930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089040,"Brandy, except grape brandy and slivovitz, in containers each holding over 4 liters, valued over $2.38/liter",2024,proof liters,107416.00,33652.00,7621.00,0.00,42314.00,51458.00,36859.00,85565.00,80577.00,18795.00,72615.00,6960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089046,Kirschwasser and ratafia,2024,proof liters,0.00,0.00,0.00,0.00,0.00,0.00,0.00,676.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089050,"Tequila, in containers each holding not over 4 liters",2024,proof liters,12469307.00,15644031.00,16099400.00,16389230.00,19620784.00,16459162.00,19236380.00,17646750.00,16882125.00,18890716.00,19861149.00,16516508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089055,"Tequila, in containers each holding over 4 liters",2024,proof liters,5208775.00,5334257.00,5471500.00,5464156.00,5091653.00,4997252.00,5496636.00,5978830.00,4140760.00,4785186.00,3497631.00,4605788.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089071,Imitations of brandy and other spirituous beverages containing alcohol,2024,proof liters,0.00,80.00,0.00,0.00,0.00,9176.00,0.00,0.00,10465.00,0.00,8975.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089072,Mescal in containers each holding not over 4 liters,2024,proof liters,309824.00,226704.00,407374.00,373690.00,374531.00,306013.00,475646.00,372177.00,346970.00,360443.00,343701.00,526924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089075,"Spirits nesoi, fit for use as beverages or for beverage purposes",2024,proof liters,4271465.00,2816835.00,1404232.00,735897.00,1430229.00,1298368.00,1943515.00,2600167.00,1255142.00,4679988.00,3294049.00,1945539.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22089080,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80 percent vol., nesoi",2024,proof liters,254432.00,370869.00,478237.00,328873.00,441996.00,508775.00,458083.00,375022.00,260037.00,250089.00,199534.00,270231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,22090000,Vinegar and substitutes for vinegar obtained from acetic acid,2024,proof liters,5753347.00,5176249.00,7415987.00,7647900.00,7109655.00,7178020.00,7910942.00,7929396.00,6694417.00,8225735.00,8565041.00,8571264.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23011000,"Flours, meals, and pellets, of meat or meat offal unfit for human consumption; greaves (cracklings)",2024,metric tons,5964.00,5619.00,6809.00,11174.00,7908.00,8482.00,12960.00,8136.00,9936.00,6259.00,7319.00,8506.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23012000,"Flours, meals, and pellets, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption",2024,metric tons,7108.00,6806.00,6008.00,6015.00,5385.00,6366.00,5364.00,5774.00,5008.00,7496.00,7590.00,6868.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23021000,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of corn (maize)",2024,metric tons,196.00,418.00,501.00,388.00,198.00,470.00,700.00,996.00,1077.00,629.00,802.00,1029.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23023000,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of wheat",2024,metric tons,3716.00,22221.00,4316.00,4575.00,8988.00,14438.00,4010.00,18355.00,22277.00,5181.00,20944.00,5735.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23024001,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of cereals, excluding corn, rice and wheat",2024,metric tons,2614.00,2481.00,2184.00,2214.00,2529.00,1873.00,1903.00,2240.00,1422.00,2212.00,2072.00,1802.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23025000,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of leguminous plants",2024,metric tons,4360.00,7717.00,3449.00,3493.00,12080.00,6827.00,3402.00,2658.00,2874.00,3344.00,2885.00,2912.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23031000,Residues of starch manufacture and similar residues,2024,metric tons,9147.00,8506.00,9250.00,8759.00,8624.00,9093.00,9996.00,7915.00,7902.00,9013.00,7533.00,6709.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23032000,"Beet-pulp, bagasse and other waste of sugar manufacture",2024,metric tons,1296.00,841.00,1355.00,977.00,521.00,434.00,1054.00,515.00,123.00,699.00,542.00,564.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23033000,Brewing or distilling dregs and waste,2024,metric tons,14561.00,9997.00,12615.00,14087.00,12130.00,10311.00,11074.00,18070.00,6354.00,8617.00,12044.00,22882.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23040000,"Oilcake and other solid residues, resulting from the extraction of soybean oil",2024,kilograms,48328226.00,50174714.00,48795125.00,41919013.00,49487386.00,38031505.00,34991685.00,50969162.00,66665032.00,39073564.00,42848844.00,28812087.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23050000,"Oilcake and other solid residues, resulting from the extraction of peanut (ground-nut) oil",2024,kilograms,138904.00,49684.00,135880.00,70410.00,147403.00,70296.00,123839.00,87604.00,219570.00,131293.00,477365.00,254025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23061000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of cotton seeds",2024,kilograms,0.00,0.00,0.00,0.00,45391.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23062000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of linseed",2024,kilograms,441259.00,360482.00,381523.00,275889.00,175413.00,288820.00,366507.00,184340.00,339875.00,311409.00,280622.00,749785.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23063000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of sunflower seeds",2024,kilograms,7685600.00,679256.00,1561.00,1010357.00,1048727.00,7947202.00,8050.00,300000.00,1448775.00,3425.00,5301161.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23064100,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of low erucic acid rape or colza seeds",2024,kilograms,276529072.00,308221078.00,313752421.00,314189183.00,321454872.00,251915515.00,373414534.00,257768083.00,282509861.00,369637019.00,372962829.00,326117893.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23064900,"Oilcake and other solid residues, resulting from the extraction of vegetable fats/oils, of rape or colza seeds (other than low erucic acid)",2024,kilograms,550257.00,437527.00,828846.00,384292.00,812471.00,308257.00,469622.00,673799.00,275408.00,344858.00,527758.00,476701.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23065000,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of coconut or copra",2024,kilograms,64903.00,134000.00,254975.00,70040.00,180000.00,126510.00,140000.00,70000.00,60000.00,118000.00,110000.00,80000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23069001,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, nesoi",2024,kilograms,358621.00,189714.00,190176.00,267180.00,345537.00,308166.00,196070.00,386705.00,388080.00,202506.00,215630.00,240696.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23070000,Wine lees; argol,2024,kilograms,0.00,0.00,57000.00,57000.00,0.00,36780.00,0.00,0.00,38000.00,0.00,36860.00,18240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080010,"Acorns and horse-chestnuts, of a kind used in animal feeding, not elsewhere specified or included",2024,kilograms,572.00,890.00,2090.00,781.00,10.00,0.00,1144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080093,"Screenings, scalpings, chaff or scourings, ground or not ground of flaxseed (linseed), of a kind used in animal feeding, nesoi",2024,kilograms,24706.00,0.00,0.00,0.00,107198.00,34353.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080095,"Dehydrated marigolds, of a kind used in animal feeding, not elsewhere specified or included",2024,kilograms,0.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23080098,"Vegetable materials and vegetable waste, vegetable residues and byproducts, of a kind used in animal feeding, nesoi",2024,kilograms,5813932.00,5749711.00,4879121.00,4710068.00,5475895.00,4845228.00,4411135.00,4734108.00,3098036.00,4780762.00,3970891.00,5006566.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23091000,"Dog or cat food, put up for retail sale",2024,kilograms,27963668.00,26094790.00,28889270.00,33559130.00,30191969.00,34551574.00,32794527.00,32242362.00,34742432.00,37287207.00,36926082.00,37551788.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23099010,Mixed feed or mixed feed ingredients used in animal feeding,2024,kilograms,2609917.00,3360281.00,3366269.00,2650734.00,2802768.00,2215492.00,4116891.00,2265331.00,2534318.00,2566186.00,3224605.00,4037181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23099010,Mixed feed or mixed feed ingredients used in animal feeding,2024,metric tons,28856.00,26093.00,25552.00,28512.00,26928.00,26676.00,24185.00,26817.00,33193.00,30422.00,27308.00,23948.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,23099024,"Animal feeds w/milk or milk derivatives, o/10% by wt of milk solids, subject to add note 2 to Ch. 23, not GN15",2024,kilograms,0.00,0.00,0.00,0.00,0.00,1564.00,0.00,1533.00,0.00,0.00,3124.00,607.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
