Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,38200000,Antifreezing preparations and prepared de-icing fluids,2023,kilograms,3478176.00,3112601.00,2854234.00,2595210.00,3228118.00,2067899.00,2026100.00,2441122.00,2192468.00,2051422.00,2295635.00,2297892.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38210000,Prepared culture media for development of microorganisms,2023,kilograms,438901.00,435233.00,503223.00,406631.00,441091.00,438201.00,487188.00,538452.00,559744.00,470193.00,389272.00,461451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38221100,Diagnostic or laboratory reagents for malaria,2023,kilograms,23.00,0.00,224.00,0.00,12.00,26.00,81.00,65.00,13.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38221200,Diagnostic or laboratory reagents for Zika and other diseases transmitted by mosquitoes of the genus Aedes,2023,kilograms,2468.00,247.00,2842.00,257.00,104.00,3323.00,1203.00,3958.00,2026.00,2601.00,1587.00,2636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38221300,Diagnostic or laboratory reagents for blood-grouping,2023,kilograms,48581.00,15580.00,18113.00,15867.00,21745.00,13576.00,23392.00,26186.00,22343.00,16339.00,11483.00,15451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38221900,"Other diagnostic or laboratory reagents, other than for malaria, Zika or blood-grouping",2023,kilograms,5408589.00,4357778.00,3357202.00,2608149.00,3123561.00,2728406.00,2520469.00,3215462.00,3746976.00,4197554.00,2742572.00,2684861.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38229000,Certified reference materials relating to diagnostic or laboratory reagents,2023,kilograms,386063.00,89402.00,90569.00,115248.00,132154.00,137363.00,120583.00,122281.00,89802.00,101638.00,270218.00,137618.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38231100,Stearic acid,2023,kilograms,6333032.00,2847111.00,4935471.00,2061790.00,3082617.00,4984719.00,556278.00,2158039.00,3940787.00,4843132.00,7170300.00,6743364.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38231200,Oleic acid,2023,kilograms,2777914.00,159077.00,1684114.00,1040370.00,1621277.00,2416895.00,1573376.00,3687365.00,1427466.00,3393599.00,2713654.00,1303796.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38231300,Tall oil fatty acids,2023,kilograms,854656.00,476490.00,372480.00,1746503.00,292067.00,353459.00,32760.00,61821.00,24200.00,135820.00,65520.00,73000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38231920,"Industrial monocarboxylic fatty acids or acid oils from refining derived from coconut, palm-kernel, or palm oil",2023,kilograms,26865028.00,20651611.00,21103204.00,25772274.00,20775020.00,20044304.00,25197114.00,23555532.00,21580200.00,26233496.00,19112071.00,22804728.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38231940,"Industrial monocarboxylic fatty acids or acid oils from refining, nesoi",2023,kilograms,1359588.00,1717090.00,1908817.00,2393441.00,2299985.00,3148373.00,3912612.00,2216153.00,1592742.00,1561675.00,1081868.00,1262109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38237020,Oleyl alcohol derived from fatty substances of animal or vegetable origin,2023,kilograms,244670.00,238220.00,163810.00,308950.00,404770.00,364880.00,126770.00,88640.00,216220.00,215310.00,132500.00,163990.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38237040,"Industrial fatty alcohols, other than oleyl, derived from fatty substances of animal or vegetable origin",2023,kilograms,11637421.00,7377043.00,15873232.00,9451842.00,9026247.00,17037783.00,6553613.00,12421184.00,4738433.00,6771034.00,3037240.00,5759449.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38237060,Industrial fatty alcohols other than derived from fatty substances of animal or vegetable origin,2023,kilograms,4252250.00,1474248.00,1703578.00,4107512.00,4837864.00,2614860.00,3119707.00,158953.00,3809440.00,983253.00,3463292.00,946047.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38241000,Prepared binders for foundry molds or cores,2023,kilograms,768789.00,690674.00,758397.00,663676.00,850422.00,636917.00,670987.00,688335.00,679808.00,714460.00,732075.00,574994.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38243000,Nonagglomerated metal carbides mixed together or with metallic binders,2023,kilograms,169403.00,79784.00,61942.00,95473.00,35560.00,71867.00,123269.00,156845.00,79475.00,102859.00,113161.00,27260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38244010,"Prepared additives for cements, mortars or concretes containing 5% or more by weight of aromatic or modified aromatic substances",2023,kilograms,708968.00,784238.00,453135.00,970989.00,819835.00,556621.00,860466.00,794125.00,817245.00,704650.00,315671.00,292920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38244020,"Prepared additives for cements, mortars or concretes consisting wholly of inorganic substances",2023,kilograms,412259.00,242700.00,185265.00,674404.00,326418.00,150245.00,688548.00,440780.00,645006.00,993761.00,611645.00,224332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38244050,"Prepared additives for cements, mortars or concretes, nesoi",2023,kilograms,2800923.00,2496318.00,2549879.00,3310489.00,3003443.00,2286108.00,1624208.00,2249040.00,1809831.00,2256961.00,1987698.00,2150712.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38245000,Non-refractory mortars and concretes,2023,metric tons,10657.00,8326.00,9275.00,11630.00,12137.00,10920.00,13322.00,10064.00,8152.00,9898.00,11217.00,8118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38246000,Sorbitol other than that of subheading 2905.44,2023,kilograms,58927.00,6000.00,9600.00,21600.00,39000.00,0.00,51437.00,0.00,3200.00,5575.00,66327.00,38007.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248100,Chemical mixtures containing oxirane (ethylene oxide),2023,kilograms,2.00,0.00,9.00,760.00,3.00,54003.00,0.00,360.00,0.00,0.00,0.00,679.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248290,"Containing PCBs, PCTs or PBBs: mixtures of halogenated hydrocarbons other than chlorinated only, nesoi",2023,kilograms,0.00,16000.00,11209.00,7860.00,11383.00,25800.00,0.00,0.00,0.00,0.00,0.00,11343.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248300,"Containing tris (2,3-dibromopropyl phosphate)",2023,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,740.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248400,"Other mixtures cont aldrin, camphechlor(toxaphene), chlordane, chlordecone, DDT(clofenatone), 1,1,1-TRICHLORO-2,2-BIS(P-CHLOROPHENYL)ETHANE), ETC.",2023,kilograms,40.00,4696.00,9383.00,63.00,499.00,0.00,0.00,0.00,0.00,19282.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248500,"Mixtures containing 1,2,3,4,5,6-hexachlorocyclohexane (HCH (ISO)), including lindane (ISO,INN)",2023,kilograms,0.00,0.00,0.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248700,"Mixtures containing perfluorooctane sulfonic acid, its salts, perfluorooctane sulfonamides, or perfluorooctane sulfonyl fluoride",2023,kilograms,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3409.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248800,"Mixtures containing tetra-, penta-, hexa-, hepta-, or octabromodiphenyl ethers",2023,kilograms,0.00,0.00,0.00,270.00,500.00,4.00,500.00,0.00,1200.00,0.00,0.00,525.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38248900,Mixtures containing short-chain chlorinated paraffins,2023,kilograms,0.00,0.00,50.00,1.00,0.00,0.00,0.00,25142.00,0.00,21220.00,10356.00,27070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249100,Mixtures consisting mainly of methylphosphonate etc.,2023,kilograms,282615.00,358401.00,463526.00,425058.00,364545.00,397840.00,377099.00,510561.00,361270.00,356650.00,382563.00,343733.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249200,Polyglycol esters mixtures of methylphosphonic acid,2023,kilograms,26562.00,0.00,15420.00,13273.00,600.00,11565.00,2281.00,0.00,0.00,20412.00,1218.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249911,"Cultured crystals, weighing not less than 2.5g each, in the form of ingots",2023,kilograms,140153.00,14791.00,91392.00,240662.00,156805.00,814709.00,554490.00,18823.00,622771.00,399820.00,172293.00,270624.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249919,"Cultured crystals, weighing not less than 2.5g each except in the form of ingots",2023,kilograms,108151.00,46600.00,178810.00,136804.00,226018.00,221119.00,171773.00,164628.00,220803.00,198081.00,182324.00,86756.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249921,"Mixtures consisting wholly of substances found naturally in coal tar, whether obtained from coal tar or other source",2023,kilograms,5915.00,15938.00,56017.00,16200.00,2105.00,102943.00,15617.00,33757.00,3352.00,8307.00,4318.00,22780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249925,"Mixtures of triphenyl sulfonium chloride, diphenyl (4-phenylthio)phenyl sulfonium chloride & (thiodi-4,1- phenylene)bis(diphenyl sulfonium) dichloride",2023,kilograms,1.00,0.00,40496.00,76074.00,46570.00,0.00,65354.00,20449.00,8680.00,3260.00,1305.00,5187.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249926,"Benzene,2,4-Diisocyanate-1,3,5-tris-(1-methylethyl)",2023,kilograms,3.00,34417.00,97033.00,122080.00,0.00,20646.00,24370.00,65751.00,21335.00,3658.00,49757.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249929,"Mixtures containing 5% or more by weight of one or more aromatic or modified aromatic substance, nesoi",2023,kilograms,1602558.00,1780362.00,2057020.00,2525865.00,2759389.00,2121784.00,2208310.00,2398898.00,1648483.00,1597568.00,1408608.00,1803508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249931,Mixtures of bismuth,2023,kilograms,11141.00,2235.00,470.00,925.00,5043.00,6167.00,1223.00,3527.00,48000.00,2640.00,2872.00,5968.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249932,"Mixtures of hydrosulfite compounds, of sulfoxylate compounds, or of both",2023,kilograms,0.00,0.00,250.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249933,Mixtures of mercury,2023,kilograms,0.00,0.00,990.00,2749.00,8765.00,0.00,4853.00,2285.00,0.00,5218.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249934,Mixtures of molybdenum,2023,kilograms,545.00,1136.00,0.00,3273.00,91.00,3297.00,3372.00,2347.00,2197.00,2688.00,3833.00,8697.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249935,Mixtures of tungsten,2023,kilograms,71.00,660.00,0.00,0.00,0.00,0.00,141.00,621.00,673.00,2833.00,1072.00,1090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249936,Mixture of vanadium,2023,kilograms,106877.00,19983.00,4200.00,8400.00,31089.00,4201.00,7.00,0.00,130.00,6000.00,2475.00,14158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249939,"Mixtures of two or more inorganic compounds, nesoi",2023,kilograms,21231892.00,17499435.00,19888335.00,23991764.00,21416379.00,21976244.00,19039865.00,20012678.00,20893414.00,23629075.00,20441664.00,21233587.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249941,Mixtures of fatty substances of animal or vegetable origin and mixtures thereof,2023,kilograms,4757210.00,7351724.00,3731306.00,3904375.00,5399607.00,3381663.00,4122967.00,3728610.00,3350782.00,5333074.00,3353451.00,3142003.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249949,"Mixtures that are in whole or in part of hydrocarbons derived in whole or in part from petroleum, shale oil or natural gas",2023,kilograms,1419035.00,796177.00,2621956.00,3365311.00,1482686.00,491464.00,2003717.00,2533122.00,2494911.00,2054106.00,611445.00,2319535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249950,Mixtures chlorinated but not otherwise halogenated,2023,kilograms,229175.00,360605.00,337278.00,1415081.00,701816.00,587471.00,454911.00,673162.00,486856.00,569573.00,387956.00,598443.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249955,"Mixtures of halogenated hydrocarbons, nesoi",2023,kilograms,228672.00,271795.00,283585.00,207110.00,305856.00,139308.00,223360.00,288420.00,171037.00,174284.00,155074.00,124484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249970,Mixtures of dibromoneopentyl gylcol;polydibromophenylene oxide;tetrabromobisphenol-A-carbonate oligomers;electroplating chemical and electroless,2023,kilograms,489725.00,515532.00,405749.00,537972.00,445394.00,450279.00,291224.00,220385.00,582207.00,320531.00,355124.00,555428.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249975,"Mixtures of naphthenic acids, their water-insoluble salts and their esthers",2023,kilograms,384177.00,465539.00,868156.00,101319.00,154676.00,411525.00,675573.00,38177.00,408769.00,117414.00,231191.00,250054.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38249993,"Chemical products and preparations and residual products of the chemical or allied industries, nesoi",2023,kilograms,30978494.00,27552480.00,30502870.00,31121886.00,30556554.00,28385111.00,37918160.00,30746254.00,28414418.00,30934737.00,30993996.00,29334571.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38251001,Municipal waste,2023,kilograms,3491546.00,4507659.00,4765347.00,4302282.00,5330871.00,3762605.00,3480323.00,4295375.00,4455237.00,4790209.00,3939394.00,2754783.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38252000,Sewage sludge,2023,kilograms,0.00,0.00,2563.00,17045.00,33757.00,56482.00,19020.00,36743.00,18520.00,18973.00,33965.00,25595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38253000,Clinical waste,2023,kilograms,186189.00,228457.00,235714.00,200375.00,237300.00,221812.00,176234.00,150500.00,162295.00,166581.00,192323.00,174072.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38254900,"Waste organic solvents, other than halogenated",2023,kilograms,0.00,159391.00,318980.00,255952.00,262726.00,163151.00,231373.00,157035.00,173712.00,318366.00,235918.00,182871.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38255000,"Wastes of metal-pickling liquors, hydraulic fluids, brake fluids and anti-freeze fluids",2023,kilograms,106690.00,129352.00,170231.00,122580.00,40860.00,64695.00,51382.00,122580.00,141520.00,122562.00,122580.00,81720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38256100,Other wastes from the chemical or allied industries mainly containing organic constituents,2023,kilograms,59540.00,68679.00,68420.00,112516.00,98245.00,55743.00,57005.00,126078.00,119591.00,38740.00,42006.00,29093.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38256900,"Other wastes from the chemical or allied industries, other than those mainly containing organic constituents",2023,kilograms,1544869.00,1075128.00,3466729.00,2607026.00,2793381.00,2415926.00,2039269.00,2326643.00,2325319.00,5142739.00,4419487.00,4416916.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38259001,"Residual products of the chemical or allied industries, nesoi; other wastes, nesoi, specified in note 6 to chapter 38",2023,kilograms,924541.00,843777.00,927489.00,972539.00,1001563.00,924341.00,986419.00,1113098.00,910502.00,934952.00,1011246.00,1005387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38260010,Biodiesel not containing petroleum or bituminous oil,2023,kilograms,133020312.00,123302242.00,146427690.00,134313843.00,118872594.00,139016765.00,104629007.00,132106378.00,183428964.00,165370939.00,155549130.00,158043135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38260030,Biodiesel containing <70% petroleum or bituminous oil,2023,kilograms,16330.00,0.00,0.00,0.00,200810.00,69227.00,81990.00,130336.00,22780.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38271100,"Mixtures containing CFCs, whether or not containing HCFCs, PFCs or HFCs",2023,kilograms,0.00,13661.00,3732.00,54552.00,13224.00,0.00,13649.00,41065.00,13650.00,0.00,27100.00,10520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,38273900,"Mixtures cont. HCFCs, not cont. CFCs, whether or not cont. PFCs or HFCs, not cont. substances of 2903.41-2903.49 or 2903.71-2903.75, nesoi",2023,kilograms,0.00,0.00,0.00,403100.00,22490.00,493690.00,6.00,6.00,224040.00,447580.00,201110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
